CountryName,VaccineName,Yr,Doses
Angola,PCV3,2015,55
Angola,PCV3,2014,45
Angola,PCV3,2013,9
Argentina,BCG,2019,93
Argentina,BCG,2018,93
Argentina,BCG,2017,95
Argentina,BCG,2016,92
Argentina,BCG,2015,96
Argentina,BCG,2014,99
Argentina,BCG,2013,99
Argentina,BCG,2012,99
Argentina,BCG,2011,99
Argentina,BCG,2010,99
Argentina,BCG,2009,99
Argentina,BCG,2008,99
Argentina,BCG,2007,99
Argentina,BCG,2006,99
Argentina,BCG,2005,99
Argentina,BCG,2004,99
Argentina,BCG,2003,99
Argentina,BCG,2002,95
Argentina,BCG,2001,92
Argentina,BCG,2000,95
Argentina,BCG,1999,96
Argentina,BCG,1998,98
Argentina,BCG,1997,99
Argentina,BCG,1996,99
Argentina,BCG,1995,99
Argentina,BCG,1994,99
Argentina,BCG,1993,99
Argentina,BCG,1992,99
Argentina,BCG,1991,99
Argentina,BCG,1990,99
Argentina,BCG,1989,92
Argentina,BCG,1988,91
Argentina,BCG,1987,94
Argentina,BCG,1986,99
Argentina,BCG,1985,90
Argentina,BCG,1984,78
Argentina,BCG,1983,70
Argentina,BCG,1982,77
Argentina,BCG,1981,70
Argentina,BCG,1980,62
Argentina,MCV1,2019,94
Argentina,MCV1,2018,94
Argentina,MCV1,2017,89
Argentina,MCV1,2016,90
Argentina,MCV1,2015,89
Argentina,MCV1,2014,95
Argentina,MCV1,2013,94
Argentina,MCV1,2012,94
Argentina,MCV1,2011,95
Argentina,MCV1,2010,95
Argentina,MCV1,2009,96
Argentina,MCV1,2008,96
Argentina,MCV1,2007,94
Argentina,MCV1,2006,97
Argentina,MCV1,2005,98
Argentina,MCV1,2004,99
Argentina,MCV1,2003,97
Argentina,MCV1,2002,95
Argentina,MCV1,2001,89
Argentina,MCV1,2000,91
Argentina,MCV1,1999,97
Argentina,MCV1,1998,95
Argentina,MCV1,1997,93
Argentina,MCV1,1996,99
Argentina,MCV1,1995,99
Argentina,MCV1,1994,96
Argentina,MCV1,1993,95
Argentina,MCV1,1992,92
Argentina,MCV1,1991,99
Argentina,MCV1,1990,93
Argentina,MCV1,1989,89
Argentina,MCV1,1988,87
Argentina,MCV1,1987,80
Argentina,MCV1,1986,87
Argentina,MCV1,1985,54
Argentina,MCV1,1984,79
Argentina,MCV1,1983,67
Argentina,MCV1,1982,67
Argentina,MCV1,1981,77
Argentina,MCV1,1980,61
Argentina,Pol3,2019,84
Argentina,Pol3,2018,84
Argentina,Pol3,2017,84
Argentina,Pol3,2016,87
Argentina,Pol3,2015,93
Argentina,Pol3,2014,92
Argentina,Pol3,2013,90
Argentina,Pol3,2012,90
Argentina,Pol3,2011,93
Argentina,Pol3,2010,95
Argentina,Pol3,2009,97
Argentina,Pol3,2008,94
Argentina,Pol3,2007,92
Argentina,Pol3,2006,92
Argentina,Pol3,2005,95
Argentina,Pol3,2004,91
Argentina,Pol3,2003,95
Argentina,Pol3,2002,94
Argentina,Pol3,2001,85
Argentina,Pol3,2000,88
Argentina,Pol3,1999,91
Argentina,Pol3,1998,90
Argentina,Pol3,1997,92
Argentina,Pol3,1996,90
Argentina,Pol3,1995,90
Argentina,Pol3,1994,85
Argentina,Pol3,1993,82
Argentina,Pol3,1992,85
Argentina,Pol3,1991,86
Argentina,Pol3,1990,90
Argentina,Pol3,1989,86
Argentina,Pol3,1988,90
Argentina,Pol3,1987,85
Argentina,Pol3,1986,79
Argentina,Pol3,1985,73
Argentina,Pol3,1984,72
Argentina,Pol3,1983,79
Argentina,Pol3,1982,48
Argentina,Pol3,1981,40
Argentina,Pol3,1980,33
Argentina,DTP3,2019,86
Argentina,DTP3,2018,86
Argentina,DTP3,2017,86
Argentina,DTP3,2016,92
Argentina,DTP3,2015,94
Argentina,DTP3,2014,94
Argentina,DTP3,2013,94
Argentina,DTP3,2012,91
Argentina,DTP3,2011,91
Argentina,DTP3,2010,94
Argentina,DTP3,2009,94
Argentina,DTP3,2008,93
Argentina,DTP3,2007,91
Argentina,DTP3,2006,91
Argentina,DTP3,2005,98
Argentina,DTP3,2004,98
Argentina,DTP3,2003,96
Argentina,DTP3,2002,93
Argentina,DTP3,2001,83
Argentina,DTP3,2000,83
Argentina,DTP3,1999,86
Argentina,DTP3,1998,84
Argentina,DTP3,1997,88
Argentina,DTP3,1996,83
Argentina,DTP3,1995,85
Argentina,DTP3,1994,82
Argentina,DTP3,1993,81
Argentina,DTP3,1992,81
Argentina,DTP3,1991,80
Argentina,DTP3,1990,87
Argentina,DTP3,1989,80
Argentina,DTP3,1988,80
Argentina,DTP3,1987,75
Argentina,DTP3,1986,67
Argentina,DTP3,1985,66
Argentina,DTP3,1984,62
Argentina,DTP3,1983,61
Argentina,DTP3,1982,58
Argentina,DTP3,1981,49
Argentina,DTP3,1980,44
Argentina,MCV2,2019,89
Argentina,MCV2,2018,99
Argentina,MCV2,2017,89
Argentina,MCV2,2016,88
Argentina,MCV2,2015,87
Argentina,MCV2,2014,96
Argentina,MCV2,2013,83
Argentina,MCV2,2012,89
Argentina,MCV2,2011,91
Argentina,MCV2,2010,94
Argentina,MCV2,2009,96
Argentina,MCV2,2008,88
Argentina,MCV2,2007,84
Argentina,MCV2,2006,91
Argentina,MCV2,2005,88
Argentina,MCV2,2004,93
Argentina,MCV2,2003,80
Argentina,MCV2,2002,83
Argentina,MCV2,2001,56
Argentina,MCV2,2000,56
Argentina,RotaC,2019,72
Argentina,RotaC,2018,80
Argentina,RotaC,2017,78
Argentina,RotaC,2016,75
Argentina,RotaC,2015,61
Argentina,Hib3,2019,86
Argentina,Hib3,2018,86
Argentina,Hib3,2017,86
Argentina,Hib3,2016,92
Argentina,Hib3,2015,94
Argentina,Hib3,2014,94
Argentina,Hib3,2013,94
Argentina,Hib3,2012,91
Argentina,Hib3,2011,91
Argentina,Hib3,2010,94
Argentina,Hib3,2009,94
Argentina,Hib3,2008,93
Argentina,Hib3,2007,91
Argentina,Hib3,2006,91
Argentina,Hib3,2005,98
Argentina,Hib3,2004,98
Argentina,Hib3,2003,96
Argentina,Hib3,2002,93
Argentina,Hib3,2001,83
Argentina,Hib3,2000,83
Argentina,Hib3,1999,86
Argentina,Hib3,1998,49
Argentina,HepB3,2019,86
Argentina,HepB3,2018,86
Argentina,HepB3,2017,86
Argentina,HepB3,2016,92
Argentina,HepB3,2015,94
Argentina,HepB3,2014,94
Argentina,HepB3,2013,94
Argentina,HepB3,2012,91
Argentina,HepB3,2011,91
Argentina,HepB3,2010,94
Argentina,HepB3,2009,94
Argentina,HepB3,2008,90
Argentina,HepB3,2007,85
Argentina,HepB3,2006,84
Argentina,HepB3,2005,88
Argentina,HepB3,2004,81
Argentina,HepB3,2003,73
Argentina,HepB3,2002,66
Argentina,PCV3,2019,88
Argentina,PCV3,2018,88
Argentina,PCV3,2017,76
Argentina,PCV3,2016,82
Argentina,PCV3,2015,82
Argentina,PCV3,2014,89
Argentina,PCV3,2013,86
Argentina,PCV3,2012,41
Armenia,BCG,2019,99
Armenia,BCG,2018,99
Armenia,BCG,2017,99
Armenia,BCG,2016,99
Armenia,BCG,2015,99
Armenia,BCG,2014,99
Armenia,BCG,2013,99
Armenia,BCG,2012,96
Armenia,BCG,2011,96
Armenia,BCG,2010,95
Armenia,BCG,2009,99
Armenia,BCG,2008,98
Armenia,BCG,2007,94
Armenia,BCG,2006,91
Armenia,BCG,2005,94
Armenia,BCG,2004,96
Armenia,BCG,2003,92
Armenia,BCG,2002,97
Armenia,BCG,2001,96
Armenia,BCG,2000,97
Armenia,BCG,1999,93
Armenia,BCG,1998,95
Armenia,BCG,1997,72
Armenia,BCG,1996,82
Armenia,BCG,1995,84
Armenia,BCG,1994,83
Armenia,BCG,1993,84
Armenia,BCG,1992,88
Armenia,MCV1,2019,95
Armenia,MCV1,2018,95
Armenia,MCV1,2017,96
Armenia,MCV1,2016,97
Armenia,MCV1,2015,97
Armenia,MCV1,2014,97
Armenia,MCV1,2013,97
Armenia,MCV1,2012,97
Armenia,MCV1,2011,97
Armenia,MCV1,2010,97
Armenia,MCV1,2009,96
Armenia,MCV1,2008,94
Armenia,MCV1,2007,92
Armenia,MCV1,2006,92
Armenia,MCV1,2005,94
Armenia,MCV1,2004,92
Armenia,MCV1,2003,94
Armenia,MCV1,2002,91
Armenia,MCV1,2001,93
Armenia,MCV1,2000,92
Armenia,MCV1,1999,92
Armenia,MCV1,1998,94
Armenia,MCV1,1997,92
Armenia,MCV1,1996,89
Armenia,MCV1,1995,96
Armenia,MCV1,1994,95
Armenia,MCV1,1993,95
Armenia,MCV1,1992,93
Armenia,Pol3,2019,94
Armenia,Pol3,2018,92
Armenia,Pol3,2017,96
Armenia,Pol3,2016,96
Armenia,Pol3,2015,96
Armenia,Pol3,2014,95
Armenia,Pol3,2013,96
Armenia,Pol3,2012,96
Armenia,Pol3,2011,96
Armenia,Pol3,2010,96
Armenia,Pol3,2009,94
Armenia,Pol3,2008,91
Armenia,Pol3,2007,90
Armenia,Pol3,2006,87
Armenia,Pol3,2005,92
Armenia,Pol3,2004,93
Armenia,Pol3,2003,96
Armenia,Pol3,2002,96
Armenia,Pol3,2001,97
Armenia,Pol3,2000,96
Armenia,Pol3,1999,97
Armenia,Pol3,1998,96
Armenia,Pol3,1997,95
Armenia,Pol3,1996,97
Armenia,Pol3,1995,93
Armenia,Pol3,1994,92
Armenia,Pol3,1993,92
Armenia,Pol3,1992,92
Armenia,DTP3,2019,92
Armenia,DTP3,2018,92
Armenia,DTP3,2017,94
Armenia,DTP3,2016,94
Armenia,DTP3,2015,94
Armenia,DTP3,2014,93
Armenia,DTP3,2013,95
Armenia,DTP3,2012,95
Armenia,DTP3,2011,95
Armenia,DTP3,2010,94
Armenia,DTP3,2009,93
Armenia,DTP3,2008,89
Armenia,DTP3,2007,88
Armenia,DTP3,2006,87
Armenia,DTP3,2005,90
Armenia,DTP3,2004,91
Armenia,DTP3,2003,94
Armenia,DTP3,2002,94
Armenia,DTP3,2001,94
Armenia,DTP3,2000,93
Armenia,DTP3,1999,91
Armenia,DTP3,1998,82
Armenia,DTP3,1997,88
Armenia,DTP3,1996,86
Armenia,DTP3,1995,98
Armenia,DTP3,1994,86
Armenia,DTP3,1993,85
Armenia,DTP3,1992,85
Armenia,MCV2,2019,96
Armenia,MCV2,2018,96
Armenia,MCV2,2017,97
Armenia,MCV2,2016,97
Armenia,MCV2,2015,97
Armenia,MCV2,2014,97
Armenia,MCV2,2013,97
Armenia,MCV2,2012,97
Armenia,MCV2,2011,98
Armenia,MCV2,2010,97
Armenia,MCV2,2009,96
Armenia,MCV2,2008,94
Armenia,MCV2,2007,93
Armenia,MCV2,2006,85
Armenia,MCV2,2005,92
Armenia,MCV2,2004,94
Armenia,MCV2,2003,93
Armenia,MCV2,2002,95
Armenia,MCV2,2001,96
Armenia,MCV2,2000,94
Armenia,RotaC,2019,92
Armenia,RotaC,2018,93
Armenia,RotaC,2017,94
Armenia,RotaC,2016,94
Armenia,RotaC,2015,93
Armenia,RotaC,2014,91
Armenia,RotaC,2013,33
Armenia,Hib3,2019,92
Armenia,Hib3,2018,92
Armenia,Hib3,2017,94
Armenia,Hib3,2016,94
Armenia,Hib3,2015,94
Armenia,Hib3,2014,93
Armenia,Hib3,2013,95
Armenia,Hib3,2012,95
Armenia,Hib3,2011,95
Armenia,Hib3,2010,48
Armenia,HepB3,2019,92
Armenia,HepB3,2018,92
Armenia,HepB3,2017,94
Armenia,HepB3,2016,94
Armenia,HepB3,2015,94
Armenia,HepB3,2014,93
Armenia,HepB3,2013,95
Armenia,HepB3,2012,95
Armenia,HepB3,2011,95
Armenia,HepB3,2010,94
Armenia,HepB3,2009,93
Armenia,HepB3,2008,89
Armenia,HepB3,2007,85
Armenia,HepB3,2006,78
Armenia,HepB3,2005,91
Armenia,HepB3,2004,91
Armenia,HepB3,2003,93
Armenia,HepB3,2002,91
Armenia,HepB3,2001,69
Armenia,HepB3,2000,55
Armenia,PCV3,2019,92
Armenia,PCV3,2018,92
Armenia,PCV3,2017,94
Armenia,PCV3,2016,94
Armenia,PCV3,2015,44
Austria,BCG,1989,90
Austria,BCG,1988,90
Austria,BCG,1987,90
Austria,BCG,1986,90
Austria,BCG,1985,90
Austria,BCG,1984,90
Austria,BCG,1983,90
Austria,BCG,1982,90
Austria,BCG,1981,90
Austria,BCG,1980,90
Austria,MCV1,2019,94
Austria,MCV1,2018,94
Austria,MCV1,2017,96
Austria,MCV1,2016,95
Austria,MCV1,2015,96
Austria,MCV1,2014,96
Austria,MCV1,2013,92
Austria,MCV1,2012,88
Austria,MCV1,2011,84
Austria,MCV1,2010,80
Austria,MCV1,2009,76
Austria,MCV1,2008,83
Austria,MCV1,2007,79
Austria,MCV1,2006,80
Austria,MCV1,2005,75
Austria,MCV1,2004,74
Austria,MCV1,2003,79
Austria,MCV1,2002,78
Austria,MCV1,2001,79
Austria,MCV1,2000,75
Austria,MCV1,1999,65
Austria,MCV1,1998,78
Austria,MCV1,1997,90
Austria,MCV1,1996,87
Austria,MCV1,1995,60
Austria,MCV1,1994,60
Austria,MCV1,1993,60
Austria,MCV1,1992,60
Austria,MCV1,1991,60
Austria,MCV1,1990,60
Austria,MCV1,1989,60
Austria,MCV1,1988,60
Austria,MCV1,1987,60
Austria,MCV1,1986,60
Austria,MCV1,1985,40
Austria,MCV1,1984,30
Austria,MCV1,1983,25
Austria,MCV1,1982,25
Austria,MCV1,1981,25
Austria,Pol3,2019,85
Austria,Pol3,2018,85
Austria,Pol3,2017,90
Austria,Pol3,2016,87
Austria,Pol3,2015,93
Austria,Pol3,2014,98
Austria,Pol3,2013,95
Austria,Pol3,2012,92
Austria,Pol3,2011,89
Austria,Pol3,2010,86
Austria,Pol3,2009,83
Austria,Pol3,2008,83
Austria,Pol3,2007,85
Austria,Pol3,2006,83
Austria,Pol3,2005,86
Austria,Pol3,2004,83
Austria,Pol3,2003,84
Austria,Pol3,2002,82
Austria,Pol3,2001,83
Austria,Pol3,2000,71
Austria,Pol3,1999,79
Austria,Pol3,1998,87
Austria,Pol3,1997,95
Austria,Pol3,1996,95
Austria,Pol3,1995,90
Austria,Pol3,1994,90
Austria,Pol3,1993,90
Austria,Pol3,1992,90
Austria,Pol3,1991,90
Austria,Pol3,1990,90
Austria,Pol3,1989,90
Austria,Pol3,1988,90
Austria,Pol3,1987,90
Austria,Pol3,1986,90
Austria,Pol3,1985,90
Austria,Pol3,1984,90
Austria,Pol3,1983,90
Austria,Pol3,1982,90
Austria,Pol3,1981,90
Austria,Pol3,1980,90
Austria,DTP3,2019,85
Austria,DTP3,2018,85
Austria,DTP3,2017,90
Austria,DTP3,2016,87
Austria,DTP3,2015,93
Austria,DTP3,2014,98
Austria,DTP3,2013,95
Austria,DTP3,2012,92
Austria,DTP3,2011,89
Austria,DTP3,2010,86
Austria,DTP3,2009,83
Austria,DTP3,2008,83
Austria,DTP3,2007,85
Austria,DTP3,2006,83
Austria,DTP3,2005,86
Austria,DTP3,2004,83
Austria,DTP3,2003,84
Austria,DTP3,2002,83
Austria,DTP3,2001,84
Austria,DTP3,2000,81
Austria,DTP3,1999,74
Austria,DTP3,1998,82
Austria,DTP3,1997,90
Austria,DTP3,1996,90
Austria,DTP3,1995,90
Austria,DTP3,1994,90
Austria,DTP3,1993,90
Austria,DTP3,1992,90
Austria,DTP3,1991,90
Austria,DTP3,1990,90
Austria,DTP3,1989,90
Austria,DTP3,1988,90
Austria,DTP3,1987,90
Austria,DTP3,1986,90
Austria,DTP3,1985,90
Austria,DTP3,1984,90
Austria,DTP3,1983,90
Austria,DTP3,1982,90
Austria,DTP3,1981,90
Austria,DTP3,1980,90
Austria,MCV2,2019,84
Austria,MCV2,2018,84
Austria,MCV2,2017,84
Austria,MCV2,2016,89
Austria,MCV2,2015,88
Austria,MCV2,2014,87
Austria,MCV2,2013,82
Austria,MCV2,2012,78
Austria,MCV2,2011,73
Austria,MCV2,2010,69
Austria,MCV2,2009,64
Austria,MCV2,2008,62
Austria,MCV2,2007,56
Austria,MCV2,2006,61
Austria,MCV2,2005,54
Austria,MCV2,2004,47
Austria,MCV2,2003,46
Austria,MCV2,2002,39
Austria,MCV2,2001,34
Austria,MCV2,2000,35
Austria,RotaC,2019,61
Austria,RotaC,2018,61
Austria,RotaC,2017,61
Austria,RotaC,2016,61
Austria,RotaC,2015,61
Austria,RotaC,2014,61
Austria,RotaC,2013,61
Austria,RotaC,2012,61
Austria,RotaC,2011,61
Austria,RotaC,2010,61
Austria,RotaC,2009,61
Austria,RotaC,2008,47
Austria,Hib3,2019,85
Austria,Hib3,2018,85
Austria,Hib3,2017,90
Austria,Hib3,2016,87
Austria,Hib3,2015,93
Austria,Hib3,2014,98
Austria,Hib3,2013,95
Austria,Hib3,2012,92
Austria,Hib3,2011,89
Austria,Hib3,2010,86
Austria,Hib3,2009,83
Austria,Hib3,2008,83
Austria,Hib3,2007,85
Austria,Hib3,2006,83
Austria,Hib3,2005,86
Austria,Hib3,2004,83
Austria,Hib3,2003,84
Austria,Hib3,2002,82
Austria,Hib3,2001,74
Austria,Hib3,2000,72
Austria,Hib3,1999,74
Austria,HepB3,2019,85
Austria,HepB3,2018,85
Austria,HepB3,2017,90
Austria,HepB3,2016,87
Austria,HepB3,2015,93
Austria,HepB3,2014,98
Austria,HepB3,2013,95
Austria,HepB3,2012,92
Austria,HepB3,2011,89
Austria,HepB3,2010,86
Austria,HepB3,2009,83
Austria,HepB3,2008,83
Austria,HepB3,2007,85
Austria,HepB3,2006,83
Austria,HepB3,2005,86
Austria,HepB3,2004,83
Austria,HepB3,2003,83
Austria,HepB3,2002,81
Austria,HepB3,2001,44
Austria,HepB3,2000,33
Azerbaijan,BCG,2019,96
Azerbaijan,BCG,2018,97
Azerbaijan,BCG,2017,97
Azerbaijan,BCG,2016,98
Azerbaijan,BCG,2015,98
Azerbaijan,BCG,2014,98
Azerbaijan,BCG,2013,98
Azerbaijan,BCG,2012,98
Azerbaijan,BCG,2011,99
Azerbaijan,BCG,2010,98
Azerbaijan,BCG,2009,95
Azerbaijan,BCG,2008,92
Azerbaijan,BCG,2007,88
Azerbaijan,BCG,2006,86
Azerbaijan,BCG,2005,82
Azerbaijan,BCG,2004,82
Azerbaijan,BCG,2003,83
Azerbaijan,BCG,2002,82
Azerbaijan,BCG,2001,83
Azerbaijan,BCG,2000,81
Azerbaijan,BCG,1999,82
Azerbaijan,BCG,1998,79
Azerbaijan,BCG,1997,77
Azerbaijan,BCG,1996,76
Azerbaijan,BCG,1995,76
Azerbaijan,BCG,1994,77
Azerbaijan,BCG,1993,74
Azerbaijan,BCG,1992,69
Azerbaijan,MCV1,2019,98
Azerbaijan,MCV1,2018,96
Azerbaijan,MCV1,2017,98
Azerbaijan,MCV1,2016,98
Azerbaijan,MCV1,2015,98
Azerbaijan,MCV1,2014,98
Azerbaijan,MCV1,2013,98
Azerbaijan,MCV1,2012,94
Azerbaijan,MCV1,2011,92
Azerbaijan,MCV1,2010,89
Azerbaijan,MCV1,2009,85
Azerbaijan,MCV1,2008,79
Azerbaijan,MCV1,2007,75
Azerbaijan,MCV1,2006,69
Azerbaijan,MCV1,2005,67
Azerbaijan,MCV1,2004,67
Azerbaijan,MCV1,2003,67
Azerbaijan,MCV1,2002,66
Azerbaijan,MCV1,2001,68
Azerbaijan,MCV1,2000,67
Azerbaijan,MCV1,1999,68
Azerbaijan,MCV1,1998,67
Azerbaijan,MCV1,1997,66
Azerbaijan,MCV1,1996,65
Azerbaijan,MCV1,1995,64
Azerbaijan,MCV1,1994,60
Azerbaijan,MCV1,1993,49
Azerbaijan,MCV1,1992,52
Azerbaijan,Pol3,2019,96
Azerbaijan,Pol3,2018,96
Azerbaijan,Pol3,2017,97
Azerbaijan,Pol3,2016,98
Azerbaijan,Pol3,2015,98
Azerbaijan,Pol3,2014,97
Azerbaijan,Pol3,2013,96
Azerbaijan,Pol3,2012,92
Azerbaijan,Pol3,2011,91
Azerbaijan,Pol3,2010,85
Azerbaijan,Pol3,2009,84
Azerbaijan,Pol3,2008,85
Azerbaijan,Pol3,2007,81
Azerbaijan,Pol3,2006,80
Azerbaijan,Pol3,2005,79
Azerbaijan,Pol3,2004,78
Azerbaijan,Pol3,2003,79
Azerbaijan,Pol3,2002,80
Azerbaijan,Pol3,2001,77
Azerbaijan,Pol3,2000,75
Azerbaijan,Pol3,1999,76
Azerbaijan,Pol3,1998,74
Azerbaijan,Pol3,1997,73
Azerbaijan,Pol3,1996,72
Azerbaijan,Pol3,1995,71
Azerbaijan,Pol3,1994,68
Azerbaijan,Pol3,1993,69
Azerbaijan,Pol3,1992,63
Azerbaijan,DTP3,2019,94
Azerbaijan,DTP3,2018,95
Azerbaijan,DTP3,2017,95
Azerbaijan,DTP3,2016,97
Azerbaijan,DTP3,2015,96
Azerbaijan,DTP3,2014,94
Azerbaijan,DTP3,2013,93
Azerbaijan,DTP3,2012,89
Azerbaijan,DTP3,2011,87
Azerbaijan,DTP3,2010,81
Azerbaijan,DTP3,2009,81
Azerbaijan,DTP3,2008,81
Azerbaijan,DTP3,2007,79
Azerbaijan,DTP3,2006,78
Azerbaijan,DTP3,2005,75
Azerbaijan,DTP3,2004,77
Azerbaijan,DTP3,2003,77
Azerbaijan,DTP3,2002,76
Azerbaijan,DTP3,2001,77
Azerbaijan,DTP3,2000,76
Azerbaijan,DTP3,1999,75
Azerbaijan,DTP3,1998,73
Azerbaijan,DTP3,1997,70
Azerbaijan,DTP3,1996,74
Azerbaijan,DTP3,1995,74
Azerbaijan,DTP3,1994,69
Azerbaijan,DTP3,1993,66
Azerbaijan,DTP3,1992,58
Azerbaijan,MCV2,2019,97
Azerbaijan,MCV2,2018,96
Azerbaijan,MCV2,2017,97
Azerbaijan,MCV2,2016,98
Azerbaijan,MCV2,2015,98
Azerbaijan,MCV2,2014,98
Azerbaijan,MCV2,2013,98
Azerbaijan,MCV2,2012,95
Azerbaijan,MCV2,2011,92
Azerbaijan,MCV2,2010,89
Azerbaijan,MCV2,2009,83
Azerbaijan,MCV2,2008,79
Azerbaijan,MCV2,2007,75
Azerbaijan,MCV2,2006,68
Azerbaijan,MCV2,2005,67
Azerbaijan,MCV2,2004,67
Azerbaijan,MCV2,2003,66
Azerbaijan,MCV2,2002,67
Azerbaijan,MCV2,2001,65
Azerbaijan,Hib3,2019,94
Azerbaijan,Hib3,2018,95
Azerbaijan,Hib3,2017,95
Azerbaijan,Hib3,2016,97
Azerbaijan,Hib3,2015,96
Azerbaijan,Hib3,2014,94
Azerbaijan,Hib3,2013,93
Azerbaijan,Hib3,2012,89
Azerbaijan,Hib3,2011,36
Azerbaijan,HepB3,2019,94
Azerbaijan,HepB3,2018,95
Azerbaijan,HepB3,2017,95
Azerbaijan,HepB3,2016,97
Azerbaijan,HepB3,2015,96
Azerbaijan,HepB3,2014,94
Azerbaijan,HepB3,2013,93
Azerbaijan,HepB3,2012,88
Azerbaijan,HepB3,2011,84
Azerbaijan,HepB3,2010,80
Azerbaijan,HepB3,2009,74
Azerbaijan,HepB3,2008,68
Azerbaijan,HepB3,2007,62
Azerbaijan,HepB3,2006,52
Azerbaijan,HepB3,2005,49
Azerbaijan,HepB3,2004,50
Azerbaijan,HepB3,2003,51
Azerbaijan,HepB3,2002,50
Azerbaijan,PCV3,2019,95
Azerbaijan,PCV3,2018,95
Azerbaijan,PCV3,2017,96
Azerbaijan,PCV3,2016,97
Azerbaijan,PCV3,2015,94
Azerbaijan,PCV3,2014,64
Bangladesh,BCG,2019,99
Bangladesh,BCG,2018,99
Bangladesh,BCG,2017,99
Bangladesh,BCG,2016,99
Bangladesh,BCG,2015,99
Bangladesh,BCG,2014,99
Bangladesh,BCG,2013,99
Bangladesh,BCG,2012,98
Bangladesh,BCG,2011,99
Bangladesh,BCG,2010,98
Bangladesh,BCG,2009,99
Bangladesh,BCG,2008,99
Bangladesh,BCG,2007,98
Bangladesh,BCG,2006,97
Bangladesh,BCG,2005,97
Bangladesh,BCG,2004,96
Bangladesh,BCG,2003,93
Bangladesh,BCG,2002,95
Bangladesh,BCG,2001,95
Bangladesh,BCG,2000,94
Bangladesh,BCG,1999,92
Bangladesh,BCG,1998,91
Bangladesh,BCG,1997,92
Bangladesh,BCG,1996,90
Bangladesh,BCG,1995,93
Bangladesh,BCG,1994,95
Bangladesh,BCG,1993,93
Bangladesh,BCG,1992,89
Bangladesh,BCG,1991,87
Bangladesh,BCG,1990,86
Bangladesh,BCG,1989,56
Bangladesh,BCG,1988,26
Bangladesh,BCG,1987,15
Bangladesh,BCG,1986,4
Bangladesh,BCG,1985,2
Bangladesh,BCG,1984,2
Bangladesh,BCG,1983,2
Bangladesh,BCG,1982,1
Bangladesh,BCG,1981,1
Bangladesh,MCV1,2019,97
Bangladesh,MCV1,2018,97
Bangladesh,MCV1,2017,97
Bangladesh,MCV1,2016,97
Bangladesh,MCV1,2015,97
Bangladesh,MCV1,2014,94
Bangladesh,MCV1,2013,91
Bangladesh,MCV1,2012,88
Bangladesh,MCV1,2011,93
Bangladesh,MCV1,2010,88
Bangladesh,MCV1,2009,93
Bangladesh,MCV1,2008,92
Bangladesh,MCV1,2007,89
Bangladesh,MCV1,2006,83
Bangladesh,MCV1,2005,88
Bangladesh,MCV1,2004,81
Bangladesh,MCV1,2003,76
Bangladesh,MCV1,2002,75
Bangladesh,MCV1,2001,77
Bangladesh,MCV1,2000,74
Bangladesh,MCV1,1999,71
Bangladesh,MCV1,1998,71
Bangladesh,MCV1,1997,72
Bangladesh,MCV1,1996,69
Bangladesh,MCV1,1995,79
Bangladesh,MCV1,1994,78
Bangladesh,MCV1,1993,74
Bangladesh,MCV1,1992,69
Bangladesh,MCV1,1991,68
Bangladesh,MCV1,1990,65
Bangladesh,MCV1,1989,53
Bangladesh,MCV1,1988,13
Bangladesh,MCV1,1987,6
Bangladesh,MCV1,1986,3
Bangladesh,MCV1,1985,1
Bangladesh,MCV1,1984,1
Bangladesh,MCV1,1983,1
Bangladesh,MCV1,1982,1
Bangladesh,Pol3,2019,98
Bangladesh,Pol3,2018,98
Bangladesh,Pol3,2017,98
Bangladesh,Pol3,2016,98
Bangladesh,Pol3,2015,98
Bangladesh,Pol3,2014,97
Bangladesh,Pol3,2013,96
Bangladesh,Pol3,2012,94
Bangladesh,Pol3,2011,96
Bangladesh,Pol3,2010,94
Bangladesh,Pol3,2009,97
Bangladesh,Pol3,2008,96
Bangladesh,Pol3,2007,96
Bangladesh,Pol3,2006,95
Bangladesh,Pol3,2005,94
Bangladesh,Pol3,2004,88
Bangladesh,Pol3,2003,90
Bangladesh,Pol3,2002,83
Bangladesh,Pol3,2001,85
Bangladesh,Pol3,2000,83
Bangladesh,Pol3,1999,81
Bangladesh,Pol3,1998,79
Bangladesh,Pol3,1997,78
Bangladesh,Pol3,1996,77
Bangladesh,Pol3,1995,69
Bangladesh,Pol3,1994,84
Bangladesh,Pol3,1993,74
Bangladesh,Pol3,1992,67
Bangladesh,Pol3,1991,74
Bangladesh,Pol3,1990,69
Bangladesh,Pol3,1989,49
Bangladesh,Pol3,1988,16
Bangladesh,Pol3,1987,8
Bangladesh,Pol3,1986,4
Bangladesh,Pol3,1985,2
Bangladesh,Pol3,1984,1
Bangladesh,Pol3,1983,1
Bangladesh,Pol3,1982,1
Bangladesh,Pol3,1981,1
Bangladesh,DTP3,2019,98
Bangladesh,DTP3,2018,98
Bangladesh,DTP3,2017,98
Bangladesh,DTP3,2016,98
Bangladesh,DTP3,2015,98
Bangladesh,DTP3,2014,97
Bangladesh,DTP3,2013,96
Bangladesh,DTP3,2012,94
Bangladesh,DTP3,2011,96
Bangladesh,DTP3,2010,94
Bangladesh,DTP3,2009,97
Bangladesh,DTP3,2008,96
Bangladesh,DTP3,2007,94
